SK_ID_CURR,TARGET_x
181596.0,0.0
143637.0,1.0
154623.0,0.0
173051.0,0.0
281194.0,0.0
394449.0,0.0
112695.0,0.0
307889.0,0.0
429855.0,0.0
318718.0,1.0
215408.0,0.0
290106.0,0.0
160505.0,0.0
237009.0,0.0
377600.0,0.0
140484.0,0.0
132942.0,0.0
434286.0,0.0
316595.0,0.0
246011.0,0.0
293380.0,0.0
200158.0,0.0
172718.0,0.0
259481.0,0.0
157535.0,0.0
431255.0,0.0
183608.0,0.0
225153.0,0.0
101546.0,0.0
164934.0,0.0
210403.0,0.0
437373.0,0.0
414585.0,0.0
143823.0,0.0
244482.0,0.0
112521.0,0.0
179512.0,0.0
255597.0,1.0
120949.0,0.0
207986.0,0.0
343875.0,0.0
114807.0,0.0
179343.0,0.0
203368.0,0.0
206142.0,0.0
222088.0,0.0
412572.0,0.0
277128.0,0.0
346062.0,0.0
390577.0,0.0
376726.0,0.0
146272.0,0.0
225148.0,0.0
213464.0,0.0
121756.0,0.0
109543.0,0.0
298517.0,0.0
225879.0,0.0
112845.0,0.0
113403.0,0.0
417018.0,0.0
369753.0,0.0
340616.0,0.0
295597.0,0.0
143635.0,1.0
423726.0,0.0
205931.0,0.0
161312.0,0.0
282718.0,0.0
378577.0,0.0
308438.0,1.0
316947.0,0.0
345739.0,0.0
401248.0,0.0
308281.0,0.0
217106.0,1.0
231979.0,0.0
294244.0,0.0
197649.0,1.0
326458.0,0.0
301623.0,0.0
326924.0,0.0
341452.0,0.0
202954.0,0.0
202112.0,0.0
423407.0,0.0
329114.0,0.0
348983.0,0.0
352136.0,1.0
129116.0,1.0
403709.0,0.0
389848.0,0.0
289311.0,0.0
232452.0,0.0
363554.0,0.0
436534.0,0.0
267092.0,0.0
143566.0,0.0
359385.0,0.0
394304.0,0.0
183015.0,0.0
343733.0,0.0
266278.0,0.0
387604.0,0.0
440175.0,0.0
224997.0,0.0
218420.0,0.0
413406.0,0.0
127782.0,1.0
363785.0,0.0
158495.0,0.0
325495.0,0.0
267737.0,0.0
360100.0,0.0
234614.0,0.0
230535.0,0.0
173290.0,0.0
347214.0,0.0
108518.0,1.0
359929.0,0.0
231414.0,1.0
101979.0,0.0
131794.0,0.0
210795.0,0.0
100279.0,0.0
124742.0,0.0
384878.0,0.0
176954.0,0.0
131696.0,0.0
383538.0,0.0
187129.0,0.0
126724.0,0.0
215906.0,0.0
210479.0,1.0
149480.0,0.0
206716.0,0.0
160223.0,0.0
308436.0,0.0
351645.0,0.0
331759.0,0.0
177058.0,0.0
134059.0,0.0
407410.0,0.0
451971.0,0.0
218714.0,0.0
263313.0,1.0
243419.0,0.0
160067.0,0.0
432923.0,0.0
337211.0,0.0
309134.0,0.0
442663.0,0.0
167477.0,0.0
223815.0,0.0
129734.0,0.0
189404.0,0.0
219628.0,0.0
447000.0,0.0
222899.0,0.0
310154.0,0.0
100113.0,0.0
437420.0,0.0
368200.0,0.0
402518.0,1.0
330283.0,0.0
244601.0,0.0
160376.0,0.0
185217.0,0.0
229415.0,0.0
431883.0,0.0
118616.0,0.0
312457.0,0.0
278236.0,0.0
315989.0,0.0
429712.0,0.0
182339.0,0.0
297906.0,0.0
144235.0,0.0
389650.0,1.0
205761.0,0.0
152195.0,1.0
311040.0,0.0
395660.0,0.0
214373.0,0.0
253723.0,0.0
368671.0,0.0
415471.0,0.0
439805.0,0.0
131054.0,0.0
309500.0,0.0
421145.0,1.0
289459.0,0.0
204094.0,0.0
374220.0,0.0
346652.0,0.0
108599.0,0.0
450254.0,0.0
143656.0,0.0
149543.0,0.0
103963.0,0.0
202713.0,0.0
171071.0,0.0
245731.0,0.0
360860.0,0.0
447493.0,0.0
132920.0,0.0
149977.0,0.0
138049.0,0.0
362307.0,0.0
162742.0,0.0
225610.0,0.0
249187.0,0.0
439396.0,0.0
263453.0,0.0
406550.0,0.0
453678.0,0.0
288798.0,0.0
216684.0,0.0
442774.0,0.0
401128.0,0.0
177511.0,0.0
402280.0,0.0
375822.0,0.0
319460.0,0.0
146356.0,0.0
211036.0,0.0
368746.0,0.0
438123.0,0.0
450016.0,0.0
176070.0,1.0
419476.0,0.0
151286.0,0.0
214115.0,1.0
396468.0,0.0
416088.0,0.0
355268.0,0.0
329699.0,0.0
421223.0,0.0
342196.0,0.0
434809.0,1.0
247853.0,0.0
362754.0,0.0
338962.0,0.0
360778.0,0.0
367840.0,0.0
194981.0,0.0
304983.0,0.0
360185.0,0.0
285819.0,0.0
153927.0,0.0
386393.0,0.0
275541.0,0.0
151854.0,0.0
296829.0,0.0
190533.0,0.0
246298.0,0.0
302919.0,0.0
328682.0,0.0
390084.0,0.0
299616.0,0.0
313217.0,0.0
167210.0,0.0
403075.0,0.0
101770.0,0.0
208929.0,0.0
325545.0,0.0
222305.0,0.0
173508.0,1.0
415532.0,0.0
206042.0,0.0
206207.0,0.0
186102.0,0.0
228571.0,1.0
300163.0,0.0
436191.0,0.0
254000.0,0.0
395130.0,0.0
421989.0,0.0
228588.0,0.0
119712.0,0.0
266132.0,0.0
330256.0,0.0
366672.0,0.0
284112.0,0.0
144750.0,0.0
447467.0,0.0
222304.0,0.0
242775.0,0.0
139913.0,1.0
399693.0,0.0
450749.0,0.0
229625.0,0.0
152082.0,0.0
169616.0,0.0
400024.0,0.0
145828.0,0.0
429996.0,1.0
386583.0,0.0
329255.0,0.0
252558.0,0.0
220540.0,0.0
161646.0,0.0
252018.0,0.0
365823.0,0.0
223753.0,0.0
162073.0,1.0
218365.0,0.0
183217.0,0.0
335948.0,0.0
146729.0,0.0
117645.0,0.0
274499.0,0.0
221775.0,0.0
316056.0,0.0
281155.0,0.0
402127.0,0.0
392985.0,0.0
269494.0,0.0
114891.0,1.0
423948.0,0.0
146108.0,0.0
279414.0,0.0
260440.0,0.0
131545.0,0.0
111753.0,0.0
143044.0,0.0
184995.0,0.0
361287.0,0.0
191665.0,0.0
209913.0,0.0
397156.0,1.0
437439.0,0.0
215222.0,0.0
407242.0,0.0
252651.0,0.0
226197.0,0.0
241033.0,0.0
241258.0,0.0
346276.0,0.0
234394.0,0.0
324531.0,0.0
290603.0,0.0
126191.0,0.0
401553.0,0.0
241039.0,0.0
143391.0,0.0
187947.0,0.0
230053.0,0.0
295019.0,0.0
132388.0,1.0
340823.0,0.0
228050.0,0.0
218271.0,0.0
308085.0,0.0
209922.0,0.0
334996.0,0.0
191830.0,0.0
223881.0,0.0
120575.0,0.0
243018.0,0.0
230046.0,0.0
122136.0,0.0
258181.0,0.0
353700.0,0.0
380910.0,0.0
410965.0,0.0
394141.0,0.0
239153.0,0.0
343051.0,0.0
212472.0,0.0
331507.0,0.0
313575.0,0.0
355102.0,0.0
271017.0,0.0
169518.0,1.0
382581.0,0.0
439623.0,0.0
185849.0,0.0
158407.0,0.0
434574.0,0.0
215841.0,0.0
380251.0,0.0
117133.0,0.0
202383.0,0.0
297635.0,0.0
150745.0,0.0
448005.0,0.0
267615.0,0.0
252564.0,0.0
299350.0,0.0
159781.0,0.0
265179.0,0.0
393331.0,0.0
387924.0,0.0
124551.0,0.0
447903.0,0.0
340912.0,0.0
425262.0,0.0
444444.0,0.0
190741.0,0.0
199518.0,0.0
374556.0,0.0
448936.0,0.0
369371.0,0.0
227843.0,0.0
242773.0,0.0
329289.0,0.0
441283.0,0.0
178481.0,0.0
389870.0,0.0
405877.0,0.0
179644.0,0.0
249206.0,0.0
323625.0,0.0
226330.0,1.0
177322.0,0.0
429104.0,0.0
382423.0,0.0
147318.0,0.0
228822.0,0.0
152369.0,0.0
131812.0,0.0
113458.0,0.0
440652.0,0.0
405340.0,0.0
355301.0,0.0
374094.0,0.0
268602.0,0.0
318293.0,0.0
102992.0,0.0
239377.0,0.0
225289.0,0.0
208192.0,0.0
414852.0,0.0
442527.0,0.0
100037.0,0.0
368248.0,0.0
241573.0,0.0
410659.0,1.0
104414.0,0.0
277716.0,0.0
426338.0,0.0
122034.0,0.0
349774.0,0.0
309723.0,0.0
342028.0,1.0
176068.0,0.0
228389.0,0.0
149705.0,0.0
140641.0,0.0
397448.0,0.0
253925.0,0.0
438994.0,0.0
416385.0,0.0
429799.0,0.0
313838.0,0.0
357384.0,0.0
261248.0,0.0
417237.0,0.0
341940.0,0.0
295601.0,0.0
108544.0,0.0
421170.0,0.0
121781.0,0.0
100116.0,0.0
130248.0,1.0
178915.0,0.0
138102.0,0.0
388486.0,0.0
203565.0,0.0
187169.0,0.0
410809.0,0.0
137707.0,0.0
388969.0,0.0
398196.0,0.0
103828.0,0.0
199541.0,0.0
349731.0,0.0
188725.0,0.0
176913.0,0.0
329584.0,0.0
290451.0,1.0
100018.0,0.0
186319.0,0.0
454240.0,0.0
272570.0,0.0
118326.0,0.0
377576.0,0.0
416335.0,0.0
239802.0,0.0
407926.0,0.0
426404.0,0.0
268686.0,0.0
348186.0,0.0
219965.0,0.0
298848.0,1.0
236318.0,0.0
210736.0,0.0
336826.0,0.0
152471.0,0.0
195985.0,0.0
433642.0,1.0
133378.0,0.0
128364.0,0.0
113719.0,0.0
396298.0,0.0
116379.0,0.0
311485.0,0.0
181758.0,0.0
330746.0,0.0
454716.0,0.0
386694.0,0.0
175709.0,1.0
289431.0,0.0
362437.0,1.0
261631.0,0.0
401820.0,0.0
334666.0,0.0
371306.0,0.0
383920.0,1.0
409883.0,0.0
342611.0,0.0
199790.0,0.0
151105.0,1.0
427090.0,0.0
350646.0,0.0
237655.0,0.0
440427.0,0.0
132373.0,0.0
249303.0,0.0
201508.0,0.0
128053.0,0.0
291857.0,0.0
215854.0,0.0
285750.0,0.0
261770.0,0.0
433048.0,0.0
405360.0,0.0
102243.0,0.0
155682.0,0.0
321669.0,0.0
142148.0,0.0
411931.0,0.0
299651.0,0.0
309662.0,0.0
112530.0,0.0
452483.0,0.0
339653.0,0.0
201313.0,0.0
311491.0,0.0
330127.0,0.0
165381.0,0.0
366658.0,0.0
245300.0,0.0
371877.0,0.0
308110.0,0.0
119878.0,0.0
371121.0,0.0
435599.0,0.0
336531.0,0.0
397689.0,0.0
246017.0,0.0
130562.0,0.0
389936.0,0.0
421486.0,0.0
133640.0,1.0
253445.0,0.0
183387.0,0.0
257965.0,1.0
106844.0,0.0
334041.0,0.0
226907.0,0.0
162060.0,0.0
257000.0,0.0
171251.0,0.0
353975.0,0.0
184756.0,0.0
206694.0,0.0
104199.0,0.0
225643.0,0.0
125055.0,0.0
340826.0,0.0
390380.0,0.0
109818.0,0.0
252095.0,1.0
412283.0,0.0
272654.0,0.0
149631.0,0.0
427987.0,0.0
429009.0,0.0
265785.0,0.0
357994.0,0.0
186583.0,0.0
190293.0,0.0
122493.0,0.0
230911.0,0.0
271507.0,0.0
121853.0,0.0
449781.0,0.0
163590.0,0.0
234201.0,0.0
179869.0,0.0
251729.0,1.0
282962.0,0.0
394301.0,0.0
270880.0,0.0
261015.0,0.0
350959.0,0.0
306263.0,0.0
355649.0,0.0
331650.0,0.0
352966.0,0.0
432962.0,0.0
443564.0,0.0
435006.0,0.0
449111.0,0.0
415525.0,0.0
194274.0,0.0
401937.0,0.0
202669.0,1.0
267170.0,0.0
143445.0,0.0
309982.0,0.0
124238.0,0.0
140897.0,0.0
127491.0,0.0
266194.0,0.0
447760.0,0.0
216526.0,0.0
130059.0,0.0
445619.0,0.0
127065.0,0.0
340349.0,0.0
357933.0,0.0
103054.0,0.0
261712.0,0.0
143731.0,0.0
223580.0,0.0
344571.0,0.0
443023.0,0.0
358221.0,0.0
419207.0,0.0
226122.0,0.0
323080.0,0.0
429898.0,0.0
128145.0,1.0
139415.0,0.0
164673.0,0.0
227763.0,0.0
359090.0,1.0
360163.0,0.0
280055.0,0.0
397538.0,0.0
238259.0,0.0
324931.0,0.0
250885.0,0.0
308171.0,0.0
374963.0,0.0
408821.0,0.0
451328.0,0.0
355365.0,0.0
294746.0,0.0
257191.0,0.0
312882.0,0.0
303791.0,0.0
322313.0,0.0
149809.0,0.0
153903.0,0.0
127097.0,0.0
434546.0,0.0
414659.0,0.0
121826.0,0.0
126701.0,0.0
432718.0,0.0
177606.0,0.0
379703.0,0.0
335862.0,0.0
174267.0,0.0
311087.0,0.0
429015.0,0.0
203825.0,0.0
384728.0,0.0
349304.0,0.0
283675.0,0.0
337795.0,0.0
145834.0,0.0
440601.0,0.0
181535.0,0.0
399362.0,0.0
207387.0,0.0
187495.0,0.0
344054.0,0.0
121706.0,0.0
322694.0,0.0
189370.0,0.0
289894.0,0.0
129958.0,0.0
365483.0,0.0
171254.0,0.0
318455.0,0.0
158252.0,0.0
333213.0,1.0
282919.0,0.0
311907.0,0.0
280471.0,0.0
101931.0,0.0
119642.0,0.0
343907.0,0.0
208890.0,0.0
266360.0,0.0
182252.0,0.0
396016.0,0.0
303994.0,0.0
383908.0,0.0
381694.0,0.0
341781.0,0.0
316790.0,0.0
312362.0,0.0
211360.0,0.0
383378.0,0.0
199091.0,0.0
401973.0,0.0
276790.0,0.0
188324.0,0.0
376677.0,0.0
303870.0,0.0
106209.0,0.0
104406.0,0.0
272209.0,0.0
243875.0,0.0
294653.0,0.0
320654.0,0.0
109948.0,0.0
197087.0,0.0
131127.0,0.0
330397.0,1.0
251655.0,0.0
221072.0,0.0
293213.0,0.0
331114.0,0.0
395347.0,0.0
253771.0,0.0
198560.0,0.0
385284.0,0.0
344702.0,0.0
102653.0,0.0
234012.0,0.0
236731.0,0.0
181089.0,1.0
404525.0,0.0
396723.0,0.0
405128.0,0.0
274361.0,0.0
316677.0,0.0
393112.0,0.0
263829.0,0.0
216402.0,0.0
183048.0,1.0
112657.0,0.0
397034.0,0.0
423940.0,0.0
448793.0,0.0
250756.0,0.0
322631.0,0.0
348273.0,0.0
430898.0,0.0
311602.0,0.0
375794.0,0.0
111323.0,0.0
300273.0,0.0
242042.0,0.0
286422.0,0.0
256227.0,0.0
120633.0,0.0
317919.0,1.0
329587.0,0.0
114604.0,0.0
346796.0,0.0
174006.0,0.0
213762.0,0.0
445375.0,0.0
286252.0,0.0
418497.0,0.0
236024.0,0.0
342361.0,0.0
176982.0,1.0
208119.0,0.0
323841.0,0.0
334749.0,0.0
159770.0,0.0
388697.0,0.0
145516.0,0.0
319729.0,0.0
432642.0,0.0
405883.0,0.0
382875.0,0.0
342744.0,0.0
449581.0,0.0
420212.0,0.0
229613.0,0.0
403222.0,0.0
273102.0,0.0
101806.0,0.0
235823.0,0.0
245338.0,0.0
296363.0,0.0
418853.0,0.0
326578.0,0.0
403351.0,0.0
196963.0,0.0
153613.0,0.0
211915.0,0.0
265093.0,0.0
351656.0,0.0
270341.0,0.0
174602.0,0.0
